try,time,mouseMoveDistace,miss,18,33,16
1,1350.0,445.71,0
2,920.0,449.42,0
3,970.0,423.63,0
4,810.0,436.48,0
5,869.0,447.69,0
6,890.0,437.78,0
7,929.0,429.06,0
8,880.0,422.06,0
9,960.0,409.66,1
10,1079.0,406.18,1
11,969.0,430.27,0
12,991.0,432.94,0
13,979.0,431.03,0
