try,time,mouseMoveDistace,miss,18,34,36
1,910.0,631.49,0
2,889.0,631.91,0
3,840.0,608.66,0
4,730.0,611.81,0
5,860.0,622.66,0
6,720.0,627.28,0
7,770.0,641.05,0
8,821.0,614.14,0
9,740.0,637.53,0
10,759.0,648.35,0
11,831.0,603.51,0
12,739.0,597.06,0
13,700.0,615.13,0
