try,time,mouseMoveDistace,miss,18,34,54
1,769.0,568.94,0
2,730.0,560.51,0
3,721.0,609.86,0
4,719.0,667.73,0
5,589.0,649.72,0
6,690.0,623.36,0
7,630.0,636.03,0
8,690.0,633.13,0
9,639.0,604.55,0
10,740.0,589.05,0
11,940.0,564.56,0
12,740.0,577.02,0
13,759.0,598.78,0
