try,time,mouseMoveDistace,miss,18,32,39
1,560.0,230.37,0
2,911.0,217.59,0
3,689.0,220.22,0
4,630.0,237.59,0
5,670.0,216.7,0
6,571.0,211.83,0
7,549.0,224.0,0
8,690.0,229.86,0
9,609.0,227.79,0
10,591.0,228.88,0
11,559.0,240.39,0
12,650.0,256.32,0
13,669.0,241.05,0
