try,time,mouseMoveDistace,miss,18,33,54
1,630.0,381.9,0
2,720.0,390.36,0
3,560.0,484.81,0
4,690.0,487.02,0
5,731.0,403.06,0
6,620.0,390.59,0
7,600.0,416.04,0
8,570.0,427.16,0
9,709.0,426.47,0
10,701.0,419.08,0
11,820.0,400.81,0
12,770.0,392.16,0
13,599.0,406.34,0
