try,time,mouseMoveDistace,miss,18,32,17
1,732.0,238.3,0
2,779.0,245.2,0
3,769.0,246.1,0
4,871.0,249.05,0
5,760.0,240.71,0
6,740.0,240.68,0
7,700.0,273.0,1
8,820.0,295.03,1
9,941.0,258.96,0
10,839.0,232.77,0
11,881.0,229.17,0
12,909.0,221.36,0
13,1000.0,240.1,0
