try,time,mouseMoveDistace,miss,18,32,55
1,520.0,221.65,0
2,581.0,222.25,0
3,499.0,216.09,0
4,580.0,216.02,0
5,479.0,213.17,0
6,620.0,198.6,0
7,620.0,209.0,0
8,540.0,208.48,0
9,590.0,192.42,0
10,520.0,188.22,0
11,709.0,170.58,0
12,690.0,185.54,0
13,589.0,205.01,0
